Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position
Diego Ruiz,0.0,0.0,33.33,1.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.2,0.2,0.2,15.8,78.48,2.6,60.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,60.0,50.0,0.8,0.4,5,2,2
Duvan Mina,0.0,0.0,100.0,0.2,0.0,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,8.0,77.5,2.6,50.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,100.0,76.92,0.2,0.0,5,1,4
Gustavo Ramírez,0.16,0.11,62.5,0.89,0.05,0.0,0.16,0.11,0.0,0.42,0.0,0.26,0.0,0.0,9.21,72.57,2.21,77.78,0.0,0.0,0.0,0.0,0.37,0.05,0.16,0.05,34.88,35.11,0.53,0.79,19,3,4
Johan Caballero,0.06,0.06,35.71,1.17,0.06,0.0,0.78,0.5,0.0,0.11,0.0,0.56,0.11,0.06,21.78,80.61,4.89,42.86,0.0,0.0,0.0,0.0,0.94,0.17,0.11,0.0,25.0,41.67,1.11,0.56,18,2,4
Daniel Moreno,0.0,0.11,61.54,1.0,0.0,0.0,0.44,0.33,0.0,0.56,0.0,0.44,0.06,0.06,11.06,72.86,2.44,23.53,0.0,0.0,0.0,0.0,0.56,0.0,0.11,0.0,61.9,51.14,0.89,0.78,18,2,3
Duvan Rodríguez,0.08,0.08,70.0,0.38,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.15,0.08,0.0,6.62,77.91,2.15,50.0,0.0,0.0,0.0,0.0,0.15,0.08,0.08,0.0,0.0,62.5,0.54,0.0,13,2,3
Carmelo Valencia,0.15,0.1,0.0,0.65,0.05,0.0,0.35,0.05,0.0,0.25,0.0,0.2,0.05,0.05,3.8,64.47,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0,35.29,35.0,0.05,0.35,20,3,4
Juan Salazar,0.0,0.09,65.22,1.18,0.0,0.0,0.27,0.27,0.0,0.18,0.0,0.09,0.0,0.0,16.45,73.48,5.09,54.55,0.0,0.0,0.0,0.0,0.82,0.0,0.27,0.0,25.0,52.73,0.91,0.64,11,2,3
Didier Jair Pino Cordoba,0.0,0.0,60.0,0.22,0.0,0.0,1.67,1.11,0.11,0.78,0.06,0.44,0.0,0.0,26.33,83.76,2.61,56.06,0.0,0.0,0.0,0.0,0.72,0.11,0.22,0.06,46.67,55.56,0.83,1.17,18,2,3
Jose Barragan,0.2,0.07,25.0,0.87,0.13,0.0,0.2,0.13,0.0,0.2,0.0,0.07,0.0,0.0,5.4,59.26,1.2,12.5,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,40.0,38.0,0.33,0.53,15,1,4
Enrique Serje,0.0,0.0,100.0,0.33,0.0,0.0,1.0,0.67,0.0,0.67,0.0,0.33,0.0,0.0,16.0,72.92,2.33,35.71,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,66.67,71.43,0.33,0.33,3,2,3
Kevin Moreno,0.0,0.0,50.0,0.0,0.0,0.0,0.5,1.0,0.17,2.67,0.0,0.0,0.0,0.0,24.67,76.35,1.5,48.78,0.0,0.0,0.0,0.0,0.67,0.17,0.17,0.0,71.43,58.82,0.33,0.67,6,1,2
James Castro,0.0,0.0,50.0,0.56,0.0,0.0,1.25,0.75,0.0,0.5,0.0,0.63,0.0,0.0,17.81,80.0,3.19,34.48,0.0,0.06,0.0,0.0,0.81,0.06,0.13,0.0,33.33,50.7,0.5,0.44,16,3,2
Johan Rojas,0.0,0.18,100.0,1.09,0.0,0.0,0.45,0.0,0.0,0.09,0.0,0.64,0.0,0.0,11.09,81.97,4.36,50.0,0.0,0.0,0.0,0.0,0.27,0.0,0.18,0.0,40.0,44.0,0.18,0.18,11,1,3
Jesús Muñoz,0.0,0.14,80.0,0.29,0.0,0.0,0.71,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4.57,78.13,1.29,50.0,0.0,0.0,0.0,0.0,0.43,0.0,0.14,0.0,0.0,61.9,0.57,0.29,7,1,3
Juan Pablo Díaz,0.0,0.0,0.0,0.14,0.0,0.0,0.86,2.14,0.0,1.0,0.0,1.14,0.0,0.0,32.14,80.0,3.43,65.52,0.0,0.0,0.0,0.0,1.43,0.0,0.14,0.0,70.0,43.75,0.14,0.57,7,1,3
Felipe Ordonez,0.0,0.0,50.0,1.0,0.0,0.0,0.5,0.0,0.0,0.13,0.0,0.13,0.0,0.0,5.75,76.09,2.25,50.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,50.0,64.52,1.38,0.25,8,1,3
Andrés Jiménez,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.63,0.0,0.5,0.0,0.0,0.0,0.0,10.0,73.75,0.75,33.33,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,56.52,0.25,1.0,8,1,3
Fabian Viafara,0.0,0.0,58.33,0.71,0.0,0.0,1.0,0.64,0.0,0.43,0.0,0.57,0.07,0.0,22.07,77.67,4.21,40.91,0.0,0.14,0.0,0.0,0.57,0.0,0.21,0.07,36.36,47.54,0.29,0.5,14,3,2
Harold Mosquera,0.0,0.07,40.91,1.13,0.0,0.0,0.67,0.27,0.0,0.13,0.0,0.2,0.0,0.0,17.27,76.83,5.47,66.67,0.0,0.0,0.0,0.0,0.8,0.07,0.13,0.0,50.0,52.58,1.47,0.4,15,2,4
Andrés Montero,0.0,0.13,100.0,0.5,0.0,0.0,0.63,0.13,0.0,0.13,0.0,0.38,0.0,0.13,14.88,80.67,2.88,30.0,0.0,0.0,0.0,0.0,0.38,0.13,0.13,0.0,33.33,48.15,0.38,0.88,8,2,3
Daniel Padilla,0.0,0.0,83.33,0.53,0.0,0.0,0.71,0.35,0.0,0.41,0.0,0.53,0.0,0.06,14.41,84.49,2.0,44.44,0.0,0.0,0.0,0.0,0.53,0.18,0.18,0.0,50.0,52.63,0.53,0.65,17,2,3
Efraín Navarro,0.0,0.0,50.0,0.25,0.0,0.0,2.25,1.0,0.25,0.75,0.0,0.25,0.0,0.0,25.25,85.15,6.25,52.94,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,33.33,51.85,0.25,1.0,4,1,2
Ricardo Márquez,0.0,0.0,100.0,0.92,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.15,0.0,0.0,2.62,50.0,0.46,100.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.0,66.67,46.67,0.23,0.31,13,2,4
Daniel Polanco,0.0,0.0,66.67,0.21,0.0,0.0,0.89,1.0,0.05,1.84,0.0,0.26,0.0,0.0,21.58,72.93,1.47,25.56,0.0,0.26,0.0,0.0,0.79,0.11,0.16,0.0,50.0,55.07,0.32,0.63,19,2,2
Kevin Salazar,0.14,0.14,20.0,0.71,0.14,0.0,0.29,0.29,0.0,0.0,0.0,0.14,0.0,0.0,8.0,78.57,3.0,66.67,0.0,0.0,0.0,0.0,0.14,0.0,0.29,0.0,0.0,42.86,0.86,0.43,7,2,3
Jean Carlos Pestaña,0.0,0.0,100.0,0.36,0.0,0.0,1.0,0.45,0.0,1.0,0.0,0.36,0.0,0.0,41.27,84.14,2.36,57.33,0.0,0.27,0.0,0.0,1.18,0.18,0.09,0.0,35.0,44.07,0.64,1.36,11,2,2
Mauricio Castaño,0.11,0.0,22.22,0.39,0.0,0.0,1.17,1.11,0.06,1.06,0.0,0.5,0.11,0.0,24.17,75.86,3.67,38.67,0.0,0.06,0.0,0.0,1.0,0.28,0.28,0.0,71.43,42.06,0.39,1.94,18,2,2
Luis Payares,0.0,0.0,100.0,0.83,0.0,0.0,0.67,0.83,0.17,2.67,0.0,0.17,0.0,0.0,33.17,73.37,2.33,42.11,0.0,0.17,0.0,0.0,0.83,0.5,0.0,0.0,73.91,70.59,0.33,0.83,6,3,2
Juan Ávalo,0.0,0.06,55.0,0.69,0.0,0.0,0.13,0.06,0.0,0.06,0.0,0.06,0.0,0.0,11.75,80.32,3.63,30.0,0.0,0.0,0.0,0.0,0.25,0.0,0.13,0.0,0.0,48.78,0.44,0.19,16,1,3
José Valencia,0.14,0.14,25.0,0.43,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,4.57,71.88,0.71,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,14.29,30.77,0.57,0.29,7,3,4
Jhonier Blanco,0.13,0.13,50.0,0.88,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.75,0.13,0.0,9.0,63.89,2.0,66.67,0.0,0.13,0.0,0.0,0.5,0.0,0.0,0.0,55.56,36.21,0.5,0.75,8,1,4
Nelson Palacio,0.0,0.0,46.15,0.29,0.0,0.0,1.06,0.24,0.06,0.53,0.0,0.24,0.0,0.0,20.41,86.74,3.76,61.54,0.0,0.12,0.0,0.0,0.35,0.24,0.12,0.06,64.29,57.89,0.65,0.88,17,1,3
Edwin Herrera,0.0,0.0,66.67,0.5,0.0,0.0,1.2,0.7,0.0,0.9,0.0,0.8,0.0,0.1,23.9,78.66,3.6,46.51,0.0,0.1,0.0,0.0,0.9,0.0,0.1,0.0,25.0,43.64,0.3,0.7,10,2,2
Fabián Cantillo,0.07,0.0,60.0,0.71,0.0,0.0,1.07,0.86,0.0,0.0,0.0,0.29,0.0,0.0,20.79,79.73,3.93,36.67,0.0,0.0,0.0,0.0,1.0,0.07,0.36,0.0,45.45,45.33,0.57,1.43,14,2,3
Maicol Balanta,0.0,0.0,47.62,0.4,0.0,0.0,0.27,0.2,0.0,0.13,0.0,0.13,0.0,0.0,18.8,74.82,4.27,52.94,0.0,0.0,0.0,0.0,1.0,0.2,0.27,0.0,40.0,40.63,0.6,0.47,15,3,3
Santiago Noreña,0.0,0.0,0.0,0.06,0.0,0.0,0.76,0.94,0.0,1.82,0.0,0.35,0.0,0.0,27.59,80.38,1.71,41.11,0.0,0.18,0.0,0.0,0.76,0.18,0.24,0.06,81.82,63.79,0.35,0.59,17,2,2
Óscar Perea,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4
Jorge Ramos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,3,4
Felipe Mosquera,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,71.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3
José Mercado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,84.21,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,1,1,2
Santiago Roa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,66.67,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
Davinson Ibarra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,68.42,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,1,1,3
Diego Gómez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,3,3
Luis David Gonzalez,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,2,3
José Mulato,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,0.0,0.0,2,1,4
Brayan Montaño,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.5,0.0,0.0,26.5,77.36,0.5,14.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.67,71.43,0.0,0.0,2,1,2
Iván Rivas,0.0,0.0,100.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.5,0.5,2,3,4
Esteban Mercado,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,66.67,0.5,0.5,2,1,4
Jefferson Martínez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,26.0,74.36,0.67,36.67,2.0,0.33,0.33,0.0,1.33,0.33,0.0,0.0,100.0,100.0,0.0,0.0,3,2,1
Leonardo Pico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,93.33,2.0,75.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3
Daniel Hernandez,0.0,0.0,50.0,0.43,0.0,0.0,0.14,0.14,0.0,0.14,0.0,0.71,0.0,0.0,17.57,77.24,5.29,37.5,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,25.0,0.43,0.43,7,3,3
Léider Berrío,0.0,0.0,0.0,0.13,0.0,0.0,0.38,0.5,0.0,0.13,0.0,0.13,0.0,0.0,8.38,79.1,2.75,38.46,0.0,0.0,0.0,0.0,0.13,0.13,0.25,0.0,50.0,42.86,0.13,0.38,8,2,3
Kevin Castaño,0.0,0.0,60.0,0.3,0.0,0.0,1.1,0.3,0.0,0.0,0.0,0.5,0.0,0.0,14.0,79.29,2.5,53.85,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,25.0,43.18,0.3,1.1,10,1,3
Nelino Tapia,0.0,0.0,62.5,0.21,0.0,0.0,1.29,0.93,0.14,0.93,0.0,1.07,0.0,0.07,30.43,77.0,6.5,53.23,0.0,0.0,0.0,0.0,0.79,0.29,0.07,0.0,42.86,47.5,0.5,0.93,14,3,3
Pablo Mina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,19.3,52.85,1.6,35.46,2.8,0.0,0.2,0.0,1.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0,10,3,1
Ricardo Rosales,0.0,0.0,33.33,0.27,0.0,0.0,1.27,0.55,0.0,0.55,0.0,0.73,0.0,0.0,20.73,75.88,2.55,36.0,0.0,0.09,0.0,0.0,0.09,0.0,0.27,0.0,66.67,42.86,0.18,1.36,11,1,2
Cesar Arias,0.0,0.25,100.0,0.5,0.0,0.0,0.38,0.25,0.0,0.13,0.0,0.0,0.0,0.0,10.0,71.25,2.88,71.43,0.0,0.0,0.0,0.0,0.25,0.13,0.13,0.0,40.0,43.75,0.38,0.38,8,3,4
Yilson Mosquera,0.0,0.0,0.0,0.11,0.0,0.0,0.44,0.56,0.0,1.0,0.0,0.0,0.0,0.0,8.89,81.25,0.33,50.0,0.0,0.11,0.0,0.0,0.33,0.0,0.11,0.0,62.5,57.14,0.33,0.56,9,1,2
Mateo García,0.0,0.0,0.0,0.67,0.0,0.0,0.67,0.33,0.0,0.5,0.0,0.5,0.0,0.0,11.33,82.35,2.83,71.43,0.0,0.0,0.0,0.0,0.5,0.0,0.17,0.0,0.0,46.67,0.5,0.67,6,2,3
Joider Micolta,0.0,0.07,46.15,0.8,0.0,0.0,0.53,0.13,0.0,0.2,0.0,0.13,0.0,0.07,7.0,64.76,2.73,16.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.07,58.82,50.6,0.8,0.6,15,1,4
Deiler Córdoba,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3.58,62.79,1.08,100.0,0.0,0.0,0.0,0.0,0.17,0.0,0.08,0.0,42.86,45.1,0.75,0.67,12,1,4
Luis Sandoval,0.0,0.0,100.0,0.71,0.0,0.0,0.29,0.0,0.0,0.14,0.0,0.14,0.0,0.0,4.29,53.33,1.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,25.0,27.78,0.0,0.71,7,1,4
Daiver Vega,0.08,0.08,45.45,0.92,0.08,0.0,0.54,0.23,0.0,0.31,0.0,0.31,0.08,0.0,11.31,67.35,2.54,25.0,0.0,0.0,0.0,0.0,0.62,0.08,0.08,0.0,28.0,41.49,1.15,1.0,13,2,4
Stiwar Mena,0.0,0.0,0.0,0.38,0.0,0.0,0.44,1.19,0.06,3.06,0.0,0.44,0.0,0.0,36.75,80.1,2.38,53.7,0.0,0.06,0.0,0.0,1.25,0.06,0.25,0.06,60.98,51.81,0.69,0.88,16,2,2
Oscar Hernandez,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,9.33,92.86,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,20.0,0.33,0.33,3,2,2
Juan Pablo Gallego,0.0,0.0,100.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.33,0.0,0.0,6.0,77.78,1.0,66.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,40.0,0.0,0.33,3,1,3
Cristian Trujillo,0.0,0.0,14.29,0.28,0.0,0.0,1.11,1.0,0.0,0.72,0.0,1.44,0.0,0.0,29.83,88.64,3.83,48.94,0.0,0.22,0.0,0.0,0.44,0.06,0.17,0.0,25.0,31.31,0.33,1.11,18,2,3
Yeison Moreno,0.07,0.0,0.0,0.33,0.0,0.0,0.13,0.07,0.0,0.07,0.0,0.07,0.0,0.0,3.07,78.26,1.2,33.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,44.44,35.14,0.2,0.53,15,2,4
Brayan Medina,0.0,0.0,66.67,0.25,0.0,0.0,0.63,1.0,0.25,1.5,0.0,0.0,0.13,0.0,23.0,79.89,1.13,61.54,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,57.89,58.33,0.38,0.75,8,1,2
Joel Contreras,0.0,0.0,67.65,0.46,0.0,0.0,0.69,0.31,0.0,0.23,0.0,0.15,0.0,0.0,11.62,77.48,4.38,0.0,0.0,0.08,0.0,0.0,0.85,0.0,0.31,0.0,0.0,48.24,0.69,0.77,13,1,4
Yeferson Contreras,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.8,85.29,1.2,75.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,36.36,0.8,0.6,5,1,4
Jhon Miranda,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,10.6,75.47,2.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,25.0,25.0,0.2,0.6,5,2,4
Juan Manuel Valencia,0.07,0.0,37.5,1.5,0.07,0.0,0.5,0.21,0.0,0.29,0.0,0.5,0.0,0.0,17.43,79.51,4.07,35.0,0.0,0.0,0.0,0.0,0.64,0.07,0.14,0.0,61.54,39.39,0.36,0.57,14,2,3
Hassan Vergara,0.08,0.0,0.0,0.17,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,4.25,72.55,1.25,100.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,31.58,32.43,0.42,0.92,12,1,4
Julián Guevara Muñoz,0.0,0.0,30.0,0.46,0.0,0.0,0.54,0.92,0.0,1.31,0.0,0.92,0.08,0.0,23.23,81.79,3.62,56.25,0.0,0.15,0.0,0.0,0.31,0.08,0.23,0.0,56.25,32.79,0.08,1.0,13,3,3
Duván Palacios,0.0,0.0,33.33,1.0,0.0,0.0,0.75,0.5,0.0,0.13,0.0,0.25,0.13,0.13,14.13,77.88,5.38,63.64,0.0,0.0,0.0,0.0,0.88,0.25,0.13,0.0,40.0,47.06,1.25,0.5,8,2,3
Luis Díaz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,75.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,2,1,4
Jhonathan Caicedo,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,88.24,3.5,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,75.0,0.5,0.0,2,2,3
Edison López,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.5,85.71,2.0,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,33.33,37.5,0.0,0.5,2,1,3
Jeisson Castro,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,70.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.33,1.0,3,2,3
Jaime Diaz,0.0,0.0,0.0,0.25,0.0,0.0,1.5,1.5,0.0,1.25,0.0,0.5,0.0,0.0,17.75,70.42,4.0,42.86,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,20.0,40.91,0.5,1.25,4,2,2
Kevin Palacios,0.0,0.15,66.67,0.85,0.0,0.0,0.46,0.08,0.0,0.08,0.0,0.38,0.08,0.08,9.69,74.6,2.38,50.0,0.0,0.0,0.0,0.0,0.46,0.0,0.08,0.0,53.85,44.05,0.62,1.08,13,1,3
Santiago Londoño,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.73,0.09,0.09,0.0,0.0,25.55,50.89,2.36,33.65,2.55,0.09,0.27,0.0,1.18,0.18,0.09,0.09,100.0,66.67,0.09,0.18,11,2,1
José Ampudia,0.0,0.0,20.0,0.14,0.0,0.0,1.57,0.57,0.0,0.57,0.0,0.57,0.0,0.0,25.57,74.3,4.43,45.0,0.0,0.14,0.0,0.0,0.86,0.43,0.29,0.0,41.67,60.0,2.71,0.71,7,1,2
Jahir Scott,0.0,0.0,0.0,0.14,0.0,0.0,1.0,0.29,0.0,0.14,0.0,0.29,0.0,0.0,17.71,80.65,1.71,47.37,0.0,0.0,0.0,0.0,0.57,0.14,0.0,0.0,100.0,56.52,0.71,0.43,7,2,3
Felipe Banguero,0.0,0.0,0.0,0.33,0.0,0.0,1.17,1.5,0.0,0.67,0.0,1.0,0.0,0.0,16.33,66.33,3.67,45.45,0.0,0.0,0.0,0.0,0.33,0.0,0.17,0.0,50.0,36.67,0.0,0.83,6,3,2
Fabián Mosquera,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.83,0.08,2.0,0.0,0.25,0.08,0.08,27.58,81.87,1.83,42.11,0.0,0.17,0.0,0.0,0.5,0.08,0.17,0.08,66.67,47.46,0.33,1.17,12,2,3
Andrés Arroyo,0.07,0.07,50.0,1.21,0.0,0.0,0.57,0.0,0.0,0.14,0.0,0.5,0.0,0.0,14.79,76.33,2.79,23.08,0.0,0.0,0.0,0.0,0.57,0.21,0.0,0.0,14.29,34.29,0.64,0.86,14,1,3
Bairon Escobar,0.0,0.0,100.0,0.0,0.0,0.0,0.33,0.83,0.0,1.33,0.0,0.0,0.0,0.17,11.67,71.43,2.67,50.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,60.0,64.71,0.67,0.33,6,1,2
Juan Tegue,0.0,0.0,18.18,0.5,0.0,0.0,0.42,0.08,0.0,0.08,0.0,0.42,0.08,0.08,7.5,70.0,1.58,33.33,0.0,0.0,0.0,0.0,0.42,0.08,0.08,0.0,15.38,30.0,0.75,1.25,12,1,4
Diego Betancourth,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,3.33,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,35.71,1.33,1.67,3,2,3
Sebastián Guzmán,0.0,0.0,50.0,0.11,0.0,0.0,0.56,0.0,0.0,0.44,0.0,0.11,0.0,0.0,14.89,87.31,1.89,60.0,0.0,0.11,0.0,0.0,0.22,0.11,0.11,0.0,42.86,43.33,0.44,0.56,9,2,3
Kevin Lugo,0.08,0.08,39.13,0.92,0.0,0.0,0.17,0.42,0.0,0.0,0.0,0.08,0.0,0.0,16.5,70.2,2.5,33.33,0.0,0.0,0.0,0.0,0.5,0.17,0.08,0.0,20.0,44.07,1.17,0.58,12,2,3
Daniel Arcila,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,12.0,83.33,3.0,40.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,0.25,0.75,4,1,3
Roberto Vanegas,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.0,4.75,68.42,1.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,100.0,42.86,0.25,0.75,4,2,4
Jorge Mendoza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.17,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,66.67,57.14,0.33,0.0,6,1,4
Jonathan Perlaza,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.6,76.92,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.2,5,1,4
Jonny Mosquera,0.0,0.0,60.0,0.3,0.0,0.0,0.8,0.8,0.0,0.9,0.0,0.4,0.0,0.0,28.9,86.16,4.3,57.69,0.0,0.1,0.0,0.0,0.9,0.1,0.4,0.0,27.27,33.93,0.5,1.5,10,3,3
Leonardo Saldaña,0.06,0.0,50.0,0.69,0.0,1.25,1.25,1.0,0.0,1.5,0.0,0.81,0.0,0.06,25.0,76.25,3.44,38.57,0.0,0.25,0.0,0.0,1.06,0.0,0.06,0.06,44.83,46.3,0.88,1.06,16,3,2
Jose Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.33,0.0,0.0,0.0,0.0,17.33,69.23,0.83,52.38,1.67,0.0,0.17,0.0,1.33,0.0,0.0,0.0,0.0,100.0,0.33,0.0,6,2,1
