#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
423,,Georgi Karginov,1,1,0,0,0,0
424,,David Kokoev,0,1,0,0,0,0
425,,Oston Urunov,0,0.5,0,0,0,0
426,,Diego Acosta,0,0,0,0,0,0
427,,Ilya Charniak,0,0,0,0,0,0.5
428,,Roman Emelyanov,0,0,0,1,0,0
429,,Georgi Schennikov,0.33,1,0,1,0,0.33
430,,Denis Laptev,0.25,0.75,0,0.5,0,0
431,,Jajá,0.5,0,0,0,0,0.33
432,,Ramazan Gadzimuradov,0.4,0.3,0,0.3,0,0
433,,Nikita Ermakov,0.82,0.32,0,0.27,0,0.5
434,,Yuri Zheleznov,0.47,0.2,0,0,0,0.2
435,,Bojan Roganović,1.33,1.08,0,1.08,0.08,0.5
436,,Vladislav Masternoy,1,0.55,0,0.27,0,0.64
437,,Marko Rakonjac,0.25,0.08,0,0.25,0,0
438,,Georgi Zotov,0.58,0.67,0,0.92,0,0.08
439,,Momo Yansane,0.53,0.13,0.13,0.2,0,0.07
440,,Evgeni Shlyakov,0.88,1.24,0.24,2.24,0,0.53
441,,Andrey Malykh,1.75,0.88,0,1,0,1
442,,Egor Noskov,0.5,0.25,0,0.25,0,1
443,,Egor Proshkin,0.75,0.5,0,2,0,0.17
444,,Ilya Sadygov,0.05,0,0,0.05,0,0
445,,Dzhambulat Dulaev,0,0,0,0,0,0
446,,Ilya Kamyshev,0.5,0.5,0.13,0.25,0,0.75
447,,David Kobesov,0,0,0,0,0,0
448,,Miguel,1.5,0,0,0,0,0
449,,Sergey Gorshkov,0.5,0.5,0,0.5,0,0.5
450,,Matvey Ivakhnov,0.4,0,0,0,0,0.1
451,,Artem Meshchaninov,1.35,1.29,0.06,2.53,0.06,0.29
452,,Konstantin Shiltsov,0.3,0.4,0,0.3,0,0.4
453,,Kemal Ademi,0,0,0,0,0,0
454,,Maksim Petrov,0,1,0,0,0,0
455,,Danila Kozlov,0.5,0,0,0,0,0
456,,Oleg Isaenko,0.33,0,0,0.33,0,0.33
457,,Aleksey Shumskikh,0.33,0.33,0,0.67,0,0
458,,Bogdan Reichman,0.5,0.38,0,0,0,0.75
459,,Aleksandr Selyava,0.42,0.17,0.08,0.42,0,0.25
460,,Artem Simonyan,1.5,0,0,0,0,0.5
461,,Pedrinho,0.33,0.17,0,0.33,0,0.17
462,,Aleksandr Pavlovets,0.71,2.14,0.14,2,0,0.29
463,,Lev Skvortsov,1.5,1.88,0,1.38,0,1.75
464,,Janio Bikel,1.36,0.91,0,0.82,0,1
465,,Jonathan Okoronkwo,0,0,0,1,0,0
466,,Vitaliy Shitov,0,0,0,0,0,1
467,,Nikita Ershov,0,0,0,0,0,0
468,,Danil Massurenko,0,0,0,0,0,0
469,,David Toševski,0.5,0,0,0,0,0
470,,Egor Ushakov,1,0.25,0,0.5,0,1.25
471,,Artem Yuran,0,0,0,0,0,1
472,,Vitaliy Lystsov,0.88,1.75,0.13,3,0.13,0.75
473,,Ulvi Babaev,0,0,0,0,0,0
474,,Islam Alsultanov,0,0,0,0,0,1
475,,Dmitri Pivovarov,0,0,0,0,0,2
476,,Soslan Dzhanaev,0,0,0.22,0.22,0.22,0
477,,Mikhail Oparin,0,0,0,0.5,0,0
478,,Mikhail Smirnov,0,1,0,7,1,1
479,,Daniil Martovoy,0,0,0,0,0,0
480,,Vladislav Saus,0,0,0,0,0,0
481,,Mikhail Sukhoruchenko,0,0,0,0,0,0
